,fecha,hora,tempAmbiente-c,tempMaxima-c,tempMinima-c,humRelativa-%,puntoRocio-c,velViento-mps,dirViento-cuad,relViento,velVientoMaxima-mps,dirVientoPredominante-cuad,sensTermina-c,indiceCalor,indiceTHW,indiceTHSW,presionATM,precipitacion-mm,intPrecipitacion-mmh,radiacionSolar,energiaSolar,radiacionSolarMaxima,heatD-D,coolD-D,tempInterior-c,humRelativaInterior-%,puntoRocioInterior-c,indiceCalorInterior,evapotranspiracion-mm,windSamp,windTx,ISSRecept,arcInt,Estacion,fechaHora
1356,27/9/21,14:00,9.8,10.6,7.4,12,-18.3,30.6,NW,61.16,82.1,NW,5.4,8.4,3.9,---,576.7,0.0,0.0,1043,179.42,1063,0.708,0.0,15.8,12,-13.6,12.9,1.47,2797,1,100.0,120,Estacion Vendaval,2021-09-27 14:00:00
1357,27/9/21,16:00,11.4,12.2,9.8,6,-25.1,45.1,NW,90.12,91.7,WNW,6.2,9.4,4.2,---,574.4,0.0,0.0,884,152.07,1041,0.579,0.0,17.5,9,-15.8,14.3,1.73,2795,1,100.0,120,Estacion Vendaval,2021-09-27 16:00:00
1358,27/9/21,18:00,10.9,11.8,10.8,4,-29.8,49.9,WNW,99.78,85.3,WNW,5.4,9.1,3.6,---,575.5,0.0,0.0,575,98.91,793,0.616,0.0,17.2,7,-19.0,13.9,1.55,2804,1,100.0,120,Estacion Vendaval,2021-09-27 18:00:00
1359,27/9/21,20:00,5.7,10.9,5.7,9,-24.9,37.0,WNW,74.03,80.5,WNW,0.2,4.4,-1.1,---,577.9,0.0,0.0,87,14.97,332,1.056,0.0,4.4,7,-28.5,3.2,0.76,2801,1,100.0,120,Estacion Vendaval,2021-09-27 20:00:00
1360,27/9/21,22:00,4.3,5.8,4.3,15,-20.2,20.9,NNW,41.84,51.5,WNW,0.1,3.2,-1.1,---,578.8,0.0,0.0,0,0.0,0,1.171,0.0,0.9,9,-28.5,-0.1,0.33,2795,1,100.0,120,Estacion Vendaval,2021-09-27 22:00:00
1361,28/9/21,00:00,3.5,4.3,3.4,17,-19.3,19.3,NW,38.62,41.8,NNW,-0.7,2.5,-1.7,---,579.8,0.0,0.0,0,0.0,0,1.236,0.0,-0.1,11,-27.2,-1.0,0.28,2787,1,100.0,120,Estacion Vendaval,2021-09-28 00:00:00
1362,28/9/21,02:00,2.7,3.6,2.7,19,-18.7,22.5,NNW,45.06,48.3,NNW,-2.2,1.7,-3.1,---,579.2,0.0,0.0,0,0.0,0,1.306,0.0,-0.9,13,-25.9,-1.7,0.3,2793,1,100.0,120,Estacion Vendaval,2021-09-28 02:00:00
1363,28/9/21,04:00,1.4,2.7,1.4,22,-18.1,16.1,NNW,32.19,43.5,WNW,-2.9,0.6,-3.7,---,577.9,0.0,0.0,0,0.0,0,1.412,0.0,-2.2,14,-26.2,-2.9,0.23,2796,1,100.0,120,Estacion Vendaval,2021-09-28 04:00:00
1364,28/9/21,06:00,-0.2,1.4,-0.3,26,-17.4,11.3,NNW,22.53,32.2,NNW,-3.8,-0.9,-4.6,---,577.8,0.0,0.0,0,0.0,0,1.542,0.0,-4.1,15,-26.9,-4.7,0.18,2790,1,100.0,120,Estacion Vendaval,2021-09-28 06:00:00
1365,28/9/21,08:00,-0.8,0.3,-1.7,24,-18.9,3.2,W,6.44,19.3,W,-1.5,-1.6,-2.2,---,578.8,0.0,0.0,4,0.69,14,1.597,0.0,-6.7,15,-29.1,-7.2,0.08,2799,1,100.0,120,Estacion Vendaval,2021-09-28 08:00:00
1366,28/9/21,10:00,5.3,5.3,-1.0,17,-17.8,1.6,NNE,3.22,8.0,NNE,5.3,4.2,4.2,---,579.3,0.0,0.0,387,66.57,663,1.083,0.0,11.4,16,-13.6,9.7,0.33,2799,1,100.0,120,Estacion Vendaval,2021-09-28 10:00:00
1367,28/9/21,12:00,10.4,10.8,5.3,8,-22.5,6.4,W,12.87,33.8,NNW,9.9,8.8,8.2,---,578.5,0.0,0.0,855,147.08,998,0.657,0.0,17.4,13,-11.3,14.4,0.89,2807,1,100.0,120,Estacion Vendaval,2021-09-28 12:00:00
1368,28/9/21,14:00,13.4,13.9,10.3,4,-28.1,25.7,WNW,51.5,46.7,NNW,9.9,10.8,7.3,---,577.0,0.0,0.0,1052,180.97,1071,0.412,0.0,19.4,9,-14.4,16.1,1.55,2806,1,100.0,120,Estacion Vendaval,2021-09-28 14:00:00
1369,28/9/21,16:00,13.8,14.1,13.3,7,-21.5,27.4,NW,54.72,64.4,WNW,10.2,11.2,7.6,---,575.7,0.0,0.0,889,152.93,1048,0.375,0.0,21.6,7,-15.8,18.6,1.52,2804,1,100.0,120,Estacion Vendaval,2021-09-28 16:00:00
1370,28/9/21,18:00,11.8,13.9,11.8,9,-20.2,38.6,NW,77.25,70.8,NW,7.0,9.7,4.9,---,575.2,0.0,0.0,572,98.4,791,0.546,0.0,19.7,7,-17.2,16.2,1.37,2801,1,100.0,120,Estacion Vendaval,2021-09-28 18:00:00
1371,28/9/21,20:00,6.6,11.8,6.6,14,-19.1,25.7,NW,51.5,54.7,WNW,2.2,5.4,1.0,---,576.0,0.0,0.0,90,15.48,332,0.981,0.0,6.2,8,-25.8,4.9,0.53,2797,1,100.0,120,Estacion Vendaval,2021-09-28 20:00:00
1372,28/9/21,22:00,5.3,6.6,5.2,13,-21.0,12.9,NNW,25.75,37.0,NNW,2.4,4.1,1.3,---,577.1,0.0,0.0,0,0.0,0,1.088,0.0,1.2,10,-27.1,0.3,0.23,2794,1,100.0,120,Estacion Vendaval,2021-09-28 22:00:00
1373,29/9/21,00:00,4.6,5.3,4.4,14,-20.7,9.7,NNW,19.31,25.7,N,2.3,3.5,1.2,---,577.3,0.0,0.0,0,0.0,0,1.144,0.0,-0.4,11,-27.4,-1.3,0.2,2796,1,100.0,120,Estacion Vendaval,2021-09-29 00:00:00
1374,29/9/21,02:00,2.8,4.7,2.7,17,-19.9,6.4,NNW,12.87,25.7,NW,1.1,1.8,0.1,---,576.4,0.0,0.0,0,0.0,0,1.292,0.0,-2.4,11,-29.0,-3.2,0.18,2780,1,100.0,120,Estacion Vendaval,2021-09-29 02:00:00
1375,29/9/21,04:00,0.3,2.8,0.3,20,-20.1,1.6,WSW,3.22,14.5,NNW,0.3,-0.5,-0.5,---,574.7,0.0,0.0,0,0.0,0,1.5,0.0,-4.8,11,-30.9,-5.4,0.1,2796,1,100.0,120,Estacion Vendaval,2021-09-29 04:00:00
1376,29/9/21,06:00,-0.7,1.4,-0.7,21,-20.3,1.6,S,3.22,8.0,S,-0.7,-1.4,-1.4,---,574.8,0.0,0.0,0,0.0,0,1.583,0.0,-6.3,12,-31.2,-6.9,0.1,2800,1,100.0,120,Estacion Vendaval,2021-09-29 06:00:00
1377,29/9/21,08:00,1.3,1.3,-0.7,19,-19.8,1.6,WSW,3.22,6.4,WSW,1.3,0.4,0.4,---,575.6,0.0,0.0,4,0.69,16,1.417,0.0,-6.6,12,-31.4,-7.1,0.08,2798,1,100.0,120,Estacion Vendaval,2021-09-29 08:00:00
1378,29/9/21,10:00,8.1,8.1,1.2,13,-18.7,1.6,WSW,3.22,6.4,WSW,8.1,6.8,6.8,---,576.3,0.0,0.0,394,67.78,671,0.852,0.0,13.7,13,-14.3,11.3,0.33,2800,1,100.0,120,Estacion Vendaval,2021-09-29 10:00:00
1379,29/9/21,12:00,10.2,10.2,8.1,11,-19.0,14.5,WNW,28.97,49.9,WNW,8.0,8.7,6.4,---,575.6,0.0,0.0,856,147.25,998,0.676,0.0,15.3,11,-15.1,12.5,1.02,2804,1,100.0,120,Estacion Vendaval,2021-09-29 12:00:00
1380,29/9/21,14:00,13.6,13.8,9.9,4,-27.9,19.3,NW,38.62,49.9,WNW,11.0,10.9,8.3,---,574.3,0.0,0.0,1055,181.48,1076,0.394,0.0,20.6,9,-13.5,17.3,1.45,2804,1,100.0,120,Estacion Vendaval,2021-09-29 14:00:00
1381,29/9/21,16:00,13.3,13.9,12.4,9,-19.0,32.2,NW,64.37,70.8,NW,9.2,10.8,6.7,---,572.7,0.0,0.0,889,152.93,1053,0.421,0.0,21.2,7,-16.1,18.0,1.57,2800,1,100.0,120,Estacion Vendaval,2021-09-29 16:00:00
1382,29/9/21,18:00,11.4,13.3,11.4,8,-21.8,38.6,NW,77.25,77.2,NW,6.7,9.4,4.7,---,573.2,0.0,0.0,569,97.88,786,0.574,0.0,19.2,7,-17.5,15.8,1.32,2803,1,100.0,120,Estacion Vendaval,2021-09-29 18:00:00
1383,29/9/21,20:00,6.3,11.4,6.3,14,-19.3,30.6,NW,61.16,66.0,WNW,1.4,5.1,0.2,---,573.7,0.0,0.0,88,15.14,327,1.005,0.0,5.9,8,-26.0,4.6,0.63,2801,1,100.0,120,Estacion Vendaval,2021-09-29 20:00:00
1384,29/9/21,22:00,4.2,6.3,4.1,14,-21.0,16.1,N,32.19,43.5,WNW,0.6,3.1,-0.6,---,575.6,0.0,0.0,0,0.0,0,1.181,0.0,1.2,10,-27.2,0.2,0.28,2787,1,100.0,120,Estacion Vendaval,2021-09-29 22:00:00
1385,30/9/21,00:00,3.3,4.2,3.3,15,-20.9,8.0,N,16.09,25.7,N,1.2,2.3,0.2,---,576.0,0.0,0.0,0,0.0,0,1.25,0.0,-1.1,10,-28.9,-1.9,0.18,2790,1,100.0,120,Estacion Vendaval,2021-09-30 00:00:00
1386,30/9/21,02:00,1.8,3.3,1.8,20,-18.9,11.3,NNW,22.53,33.8,NNW,-1.4,0.9,-2.3,---,575.2,0.0,0.0,0,0.0,0,1.38,0.0,-2.3,12,-27.9,-3.1,0.18,2786,1,100.0,120,Estacion Vendaval,2021-09-30 02:00:00
1387,30/9/21,04:00,-0.9,1.8,-0.9,30,-16.4,9.7,NNW,19.31,40.2,NW,-4.3,-1.6,-5.0,---,574.4,0.0,0.0,0,0.0,0,1.606,0.0,-4.2,13,-28.6,-4.8,0.15,2790,1,100.0,120,Estacion Vendaval,2021-09-30 04:00:00
1388,30/9/21,06:00,0.4,0.4,-1.1,26,-16.9,20.9,NW,41.84,40.2,WNW,-4.9,-0.3,-5.6,---,574.7,0.0,0.0,0,0.0,0,1.495,0.0,-3.8,17,-25.3,-4.4,0.2,2780,1,100.0,120,Estacion Vendaval,2021-09-30 06:00:00
1389,30/9/21,08:00,-0.1,0.6,-0.8,26,-17.4,17.7,NW,35.41,41.8,WNW,-5.0,-0.8,-5.7,---,576.3,0.0,0.0,5,0.86,18,1.537,0.0,-3.9,18,-24.8,-4.6,0.2,2790,1,100.0,120,Estacion Vendaval,2021-09-30 08:00:00
1390,30/9/21,10:00,3.9,3.9,-0.1,21,-16.5,19.3,NW,38.62,43.5,WNW,-0.2,2.9,-1.2,---,577.2,0.0,0.0,391,67.26,661,1.199,0.0,7.6,16,-16.7,6.4,0.53,2789,1,100.0,120,Estacion Vendaval,2021-09-30 10:00:00
1391,30/9/21,12:00,7.3,7.3,3.9,16,-16.9,22.5,WNW,45.06,51.5,WNW,3.3,6.1,2.1,---,577.2,0.0,0.0,848,145.88,993,0.917,0.0,11.8,14,-14.9,9.8,1.02,2796,1,100.0,120,Estacion Vendaval,2021-09-30 12:00:00
1392,30/9/21,14:00,9.5,10.2,7.4,14,-16.7,29.0,NW,57.94,53.1,NNW,5.2,8.1,3.8,---,576.0,0.0,0.0,1044,179.59,1065,0.736,0.0,15.8,12,-13.6,13.0,1.4,2797,1,100.0,120,Estacion Vendaval,2021-09-30 14:00:00
1393,30/9/21,16:00,11.3,11.5,9.3,9,-20.5,35.4,NW,70.81,78.9,W,6.7,9.4,4.8,---,574.3,0.0,0.0,888,152.76,1041,0.588,0.0,17.8,10,-14.3,14.7,1.47,2805,1,100.0,120,Estacion Vendaval,2021-09-30 16:00:00
1394,30/9/21,18:00,8.9,11.3,8.9,12,-19.0,45.1,W,90.12,88.5,W,3.4,7.6,2.0,---,575.4,0.0,0.0,573,98.57,793,0.782,0.0,15.9,9,-17.0,12.9,1.37,2804,1,100.0,120,Estacion Vendaval,2021-09-30 18:00:00
1395,30/9/21,20:00,4.3,9.3,4.3,17,-18.7,24.1,NW,48.28,67.6,W,-0.3,3.2,-1.3,---,576.5,0.0,0.0,94,16.17,332,1.171,0.0,3.7,10,-25.2,2.6,0.46,2797,1,100.0,120,Estacion Vendaval,2021-09-30 20:00:00
1396,30/9/21,22:00,2.0,4.3,2.0,18,-19.9,9.7,S,19.31,29.0,NNW,-0.8,1.1,-1.7,---,577.9,0.0,0.0,0,0.0,0,1.361,0.0,-1.0,11,-27.9,-1.8,0.18,2782,1,100.0,120,Estacion Vendaval,2021-09-30 22:00:00
1397,1/10/21,00:00,2.1,2.6,1.8,17,-20.5,11.3,NW,22.53,33.8,NNW,-1.1,1.1,-2.1,---,577.9,0.0,0.0,0,0.0,0,1.356,0.0,-1.9,13,-26.7,-2.7,0.18,2797,1,100.0,120,Estacion Vendaval,2021-01-10 00:00:00
1398,1/10/21,02:00,1.7,2.2,1.7,17,-20.8,16.1,S,32.19,46.7,NW,-2.6,0.7,-3.5,---,576.3,0.0,0.0,0,0.0,0,1.389,0.0,-1.9,13,-26.8,-2.7,0.23,2794,1,100.0,120,Estacion Vendaval,2021-01-10 02:00:00
1399,1/10/21,04:00,-0.8,1.7,-0.8,24,-18.9,14.5,S,28.97,41.8,NNW,-5.3,-1.5,-6.0,---,575.8,0.0,0.0,0,0.0,0,1.593,0.0,-3.8,14,-27.5,-4.4,0.18,2792,1,100.0,120,Estacion Vendaval,2021-01-10 04:00:00
1400,1/10/21,06:00,-0.1,-0.1,-1.3,26,-17.4,11.3,WNW,22.53,38.6,WNW,-3.7,-0.8,-4.4,---,575.4,0.0,0.0,0,0.0,0,1.537,0.0,-4.9,16,-27.0,-5.6,0.15,2791,1,100.0,120,Estacion Vendaval,2021-01-10 06:00:00
1401,1/10/21,08:00,-0.3,-0.1,-0.8,25,-18.0,16.1,NW,32.19,38.6,NW,-4.9,-1.0,-5.7,---,576.5,0.0,0.0,5,0.86,18,1.551,0.0,-4.6,18,-25.4,-5.1,0.18,2793,1,100.0,120,Estacion Vendaval,2021-01-10 08:00:00
1402,1/10/21,10:00,3.8,3.9,-0.2,23,-15.5,20.9,WNW,41.84,40.2,NNW,-0.5,2.9,-1.4,---,577.4,0.0,0.0,397,68.29,671,1.208,0.0,7.4,17,-16.1,6.2,0.51,2790,1,100.0,120,Estacion Vendaval,2021-01-10 10:00:00
1403,1/10/21,12:00,5.8,6.4,3.7,17,-17.4,25.7,NW,51.5,54.7,NW,1.3,4.7,0.2,---,576.2,0.0,0.0,860,147.94,1002,1.042,0.0,11.0,15,-14.7,9.3,1.04,2797,1,100.0,120,Estacion Vendaval,2021-01-10 12:00:00
1404,1/10/21,14:00,8.8,9.4,5.8,8,-23.8,38.6,NW,77.25,83.7,NW,3.7,7.4,2.2,---,574.2,0.0,0.0,1055,181.48,1074,0.792,0.0,13.6,13,-14.4,11.2,1.52,2800,1,100.0,120,Estacion Vendaval,2021-01-10 14:00:00
1405,1/10/21,16:00,9.4,10.0,8.7,9,-22.0,53.1,WNW,106.22,103.0,WNW,3.6,8.0,2.1,---,571.0,0.0,0.0,897,154.3,1049,0.741,0.0,14.9,10,-16.5,12.2,1.75,2794,1,100.0,120,Estacion Vendaval,2021-01-10 16:00:00
1406,1/10/21,18:00,7.4,9.7,7.4,8,-24.8,57.9,NW,115.87,106.2,WNW,1.0,6.1,-0.4,---,572.4,0.0,0.0,578,99.43,798,0.907,0.0,13.7,8,-20.1,11.1,1.55,2802,1,100.0,120,Estacion Vendaval,2021-01-10 18:00:00
1407,1/10/21,20:00,1.8,7.5,1.7,15,-22.2,40.2,W,80.47,83.7,WNW,-5.0,0.8,-5.9,---,574.0,0.0,0.0,95,16.34,334,1.38,0.0,1.6,9,-28.0,0.6,0.71,2788,1,100.0,120,Estacion Vendaval,2021-01-10 20:00:00
1408,1/10/21,22:00,0.7,2.2,0.7,23,-18.1,27.4,NNW,54.72,54.7,NNW,-5.2,-0.1,-6.0,---,575.7,0.0,0.0,0,0.0,0,1.468,0.0,-1.7,13,-26.6,-2.5,0.3,2788,1,100.0,120,Estacion Vendaval,2021-01-10 22:00:00
1409,2/10/21,00:00,-1.3,0.7,-1.4,19,-22.0,22.5,NW,45.06,56.3,NNW,-7.2,-2.0,-7.9,---,576.2,0.0,0.0,0,0.0,0,1.634,0.0,-4.2,15,-27.1,-4.8,0.23,2781,1,100.0,120,Estacion Vendaval,2021-02-10 00:00:00
1410,2/10/21,02:00,-3.0,-1.3,-3.0,34,-16.7,17.7,S,35.41,43.5,NNW,-8.6,-3.6,-9.2,---,574.4,0.0,0.0,0,0.0,0,1.778,0.0,-5.7,17,-26.9,-6.2,0.15,2793,1,100.0,120,Estacion Vendaval,2021-02-10 02:00:00
1411,2/10/21,04:00,-3.3,-2.9,-3.5,28,-19.2,19.3,S,38.62,53.1,NNW,-9.2,-3.8,-9.8,---,572.7,0.0,0.0,0,0.0,0,1.801,0.0,-6.5,19,-26.4,-7.0,0.18,2781,1,100.0,120,Estacion Vendaval,2021-02-10 04:00:00
1412,2/10/21,06:00,-4.3,-3.2,-4.3,37,-16.8,20.9,S,41.84,54.7,NW,-10.8,-4.8,-11.3,---,573.4,0.0,0.0,0,0.0,0,1.884,0.0,-7.3,21,-26.0,-7.8,0.18,2791,1,100.0,120,Estacion Vendaval,2021-02-10 06:00:00
1413,2/10/21,08:00,-4.4,-4.3,-4.6,30,-19.4,14.5,S,28.97,41.8,S,-9.7,-4.9,-10.2,---,575.7,0.0,0.0,4,0.69,14,1.894,0.0,-8.0,22,-26.0,-8.4,0.13,2792,1,100.0,120,Estacion Vendaval,2021-02-10 08:00:00
1414,2/10/21,10:00,0.6,0.6,-4.4,20,-19.9,17.7,S,35.41,53.1,WNW,-4.2,-0.3,-5.0,---,576.7,0.0,0.0,410,70.53,682,1.481,0.0,4.1,19,-17.5,3.1,0.43,2793,1,100.0,120,Estacion Vendaval,2021-02-10 10:00:00
1415,2/10/21,12:00,3.9,4.3,0.6,9,-26.2,29.0,NW,57.94,64.4,WNW,-1.2,2.8,-2.3,---,575.9,0.0,0.0,868,149.32,1013,1.199,0.0,8.1,15,-17.1,6.8,1.02,2794,1,100.0,120,Estacion Vendaval,2021-02-10 12:00:00
1416,2/10/21,14:00,6.8,6.9,3.9,6,-28.4,38.6,NW,77.25,78.9,NNW,1.4,5.5,0.1,---,573.4,0.0,0.0,1063,182.86,1083,0.958,0.0,11.3,12,-17.2,9.4,1.45,2802,1,100.0,120,Estacion Vendaval,2021-02-10 14:00:00
1417,2/10/21,16:00,7.1,7.2,5.8,7,-26.5,54.7,WNW,109.44,103.0,WNW,0.8,5.8,-0.6,---,572.9,0.0,0.0,907,156.02,1060,0.935,0.0,12.1,10,-18.7,10.0,1.65,2803,1,100.0,120,Estacion Vendaval,2021-02-10 16:00:00
1418,2/10/21,18:00,4.7,7.1,4.7,7,-28.4,54.7,WNW,109.44,99.8,W,-2.1,3.4,-3.3,---,573.4,0.0,0.0,583,100.29,798,1.139,0.0,11.8,8,-21.5,9.7,1.37,2801,1,100.0,120,Estacion Vendaval,2021-02-10 18:00:00
1419,2/10/21,20:00,0.6,4.7,0.6,17,-21.7,37.0,NW,74.03,83.7,NW,-6.3,-0.3,-7.2,---,575.2,0.0,0.0,97,16.69,339,1.477,0.0,0.3,9,-29.0,-0.6,0.58,2799,1,100.0,120,Estacion Vendaval,2021-02-10 20:00:00
1420,2/10/21,22:00,-1.3,0.6,-1.3,14,-25.5,25.7,NW,51.5,56.3,WNW,-7.7,-2.1,-8.5,---,576.6,0.0,0.0,0,0.0,0,1.639,0.0,-3.8,11,-30.1,-4.5,0.3,2783,1,100.0,120,Estacion Vendaval,2021-02-10 22:00:00
1421,3/10/21,00:00,-2.9,-1.3,-3.0,26,-19.8,25.7,NW,51.5,56.3,NW,-9.8,-3.6,-10.4,---,576.4,0.0,0.0,0,0.0,0,1.773,0.0,-5.4,13,-29.6,-6.0,0.25,2779,1,100.0,120,Estacion Vendaval,2021-03-10 00:00:00
1422,3/10/21,02:00,-3.4,-2.9,-3.6,26,-20.2,16.1,S,32.19,45.1,WNW,-8.9,-4.1,-9.5,---,575.4,0.0,0.0,0,0.0,0,1.815,0.0,-6.7,15,-29.1,-7.2,0.15,2787,1,100.0,120,Estacion Vendaval,2021-03-10 02:00:00
1423,3/10/21,04:00,-3.7,-3.3,-4.1,24,-21.4,17.7,S,35.41,48.3,NNW,-9.5,-4.3,-10.1,---,573.8,0.0,0.0,0,0.0,0,1.838,0.0,-7.2,16,-28.8,-7.7,0.15,2794,1,100.0,120,Estacion Vendaval,2021-03-10 04:00:00
1424,3/10/21,06:00,-3.8,-3.6,-4.0,23,-22.0,19.3,S,38.62,57.9,NNW,-9.9,-4.4,-10.5,---,573.0,0.0,0.0,0,0.0,0,1.847,0.0,-7.4,17,-28.3,-7.9,0.18,2792,1,100.0,120,Estacion Vendaval,2021-03-10 06:00:00
1425,3/10/21,08:00,-3.9,-3.8,-4.1,23,-22.1,19.3,S,38.62,51.5,NNW,-10.1,-4.5,-10.6,---,574.0,0.0,0.0,5,0.86,14,1.856,0.0,-7.2,17,-28.2,-7.7,0.18,2784,1,100.0,120,Estacion Vendaval,2021-03-10 08:00:00
1426,3/10/21,10:00,0.4,0.6,-4.0,15,-23.3,33.8,S,67.59,95.0,WNW,-6.3,-0.5,-7.2,---,571.7,0.0,0.0,415,71.39,684,1.495,0.0,2.4,16,-20.9,1.4,0.61,2790,1,100.0,120,Estacion Vendaval,2021-03-10 10:00:00
1427,3/10/21,12:00,3.6,3.6,0.4,10,-25.3,57.9,NW,115.87,111.0,NW,-3.7,2.5,-4.8,---,570.0,0.0,0.0,871,149.83,1013,1.231,0.0,5.4,13,-20.9,4.3,1.4,2797,1,100.0,120,Estacion Vendaval,2021-03-10 12:00:00
1428,3/10/21,14:00,5.3,5.9,3.2,6,-29.5,62.8,NW,125.53,117.5,WNW,-1.7,4.1,-2.9,---,571.1,0.0,0.0,1065,183.2,1086,1.083,0.0,8.4,10,-21.5,7.1,1.78,2801,1,100.0,120,Estacion Vendaval,2021-03-10 14:00:00
1429,3/10/21,16:00,6.3,6.7,5.2,5,-30.7,75.6,WNW,151.28,132.0,WNW,-1.0,5.0,-2.3,---,571.4,0.0,0.0,913,157.06,1058,1.0,0.0,10.6,9,-21.1,8.9,1.98,2804,1,100.0,120,Estacion Vendaval,2021-03-10 16:00:00
1430,3/10/21,18:00,4.9,6.6,4.9,5,-31.7,69.2,NW,138.4,107.8,W,-2.4,3.7,-3.7,---,571.3,0.0,0.0,586,100.81,802,1.116,0.0,10.2,7,-24.2,8.6,1.6,2797,1,100.0,120,Estacion Vendaval,2021-03-10 18:00:00
1431,3/10/21,20:00,0.4,4.9,0.4,7,-31.6,54.7,NW,109.44,99.8,WNW,-7.9,-0.6,-8.8,---,573.8,0.0,0.0,96,16.51,338,1.495,0.0,0.0,7,-31.9,-0.9,0.86,2794,1,100.0,120,Estacion Vendaval,2021-03-10 20:00:00
