;;Temp.;Temp.;Temp.;Hum.;Pto.;Vel.;Dir.;Rec.;Vel.;Dir.;Sens.;Ind.;Ind.;Indice;;;Int. ;Rad.;Energía;Max.Rad.;Grad.D.;Grad.D.;Temp.;Hum.;Rocío;In.Cal.;;Muest;Tx  ;Recep.;Int.
Date;Time;Ext.;Máx.;Mín.;Ext.;Rocío;Viento;Viento;Viento;Máx.;Max.;Term.;Calor;THW ;THSW ;Bar  ;Lluvia;Lluvia;Solar;Solar;Solar ;Calor ;Frío ;Int.;Int.;Int.;Int.  ;ET  ;Viento;Viento;ISS ;Arc.
12/11/21;06:00;1.2;3.1;-1.2;11;-26.1;8.0;NNW;16.09;16.1;NW;-1.4;0.2;-2.3;-5.0;668.5;0.00;0.0;0;0.00;0;1.431;0.000;-0.9;7;-32.6;-1.8;0.15;2807;1;100.0;120
12/11/21;08:00;0.1;4.7;-1.9;9;-29.2;6.4;NNW;12.87;14.5;NNW;-2.1;-0.8;-3.0;-4.4;670.2;0.00;0.0;94;16.17;323;1.523;0.000;-2.5;8;-32.4;-3.3;0.15;2810;1;100.0;120
12/11/21;10:00;8.1;10.1;4.7;7;-25.8;4.8;SSW;9.66;14.5;S;7.7;6.7;6.3;9.7;670.5;0.00;0.0;577;99.26;807;0.852;0.000;7.3;7;-26.4;5.9;0.61;2810;1;100.0;120
12/11/21;12:00;11.8;13.8;10.1;5;-26.7;8.0;SE;16.09;19.3;SE;11.2;9.7;9.0;15.4;669.1;0.00;0.0;983;169.10;1116;0.542;0.000;12.8;7;-22.3;10.4;1.14;2809;1;100.0;120
12/11/21;14:00;15.5;17.4;13.7;2;-33.9;9.7;SE;19.31;22.5;ESE;15.3;12.3;12.1;34.1;666.0;0.00;0.0;1153;198.34;1167;0.236;0.000;16.8;6;-21.1;13.5;1.47;2809;1;100.0;120
12/11/21;16:00;18.2;19.1;17.2;1;-39.1;11.3;SE;22.53;25.7;S;18.2;14.6;14.6;22.3;663.0;0.00;0.0;1042;179.25;1144;0.014;0.000;20.2;5;-20.8;16.6;1.47;2809;1;100.0;120
12/11/21;18:00;19.4;20.6;18.9;3;-27.0;14.5;SE;28.97;53.1;WNW;18.7;15.8;15.1;18.3;662.4;0.00;0.0;676;116.29;895;0.000;0.093;21.5;4;-22.4;18.4;1.17;2808;1;100.0;120
12/11/21;20:00;17.1;19.4;14.3;10;-14.9;33.8;NNW;67.59;51.5;NW;13.4;13.9;10.3;8.9;663.4;0.00;0.0;166;28.56;434;0.106;0.000;17.6;4;-25.1;14.1;1.02;2807;1;100.0;120
12/11/21;22:00;12.6;14.2;11.1;12;-16.1;35.4;NNW;70.81;57.9;WNW;8.2;10.4;6.1;3.4;664.4;0.00;0.0;0;0.00;0;0.477;0.000;12.0;7;-22.9;9.8;0.69;2807;1;100.0;120
13/11/21;00:00;9.3;11.1;7.4;16;-15.3;20.9;NNW;41.84;45.1;NNW;5.8;8.0;4.5;1.2;666.5;0.00;0.0;0;0.00;0;0.750;0.000;8.4;8;-24.1;6.9;0.38;2807;1;100.0;120
13/11/21;02:00;7.1;8.4;5.8;14;-18.7;19.3;NNW;38.62;29.0;NW;3.4;5.8;2.2;-1.3;665.7;0.00;0.0;0;0.00;0;0.940;0.000;5.7;8;-26.1;4.4;0.30;2806;1;100.0;120
13/11/21;04:00;5.6;6.5;4.7;13;-20.8;12.9;NNW;25.75;25.7;NNW;2.8;4.4;1.6;-0.9;665.1;0.00;0.0;0;0.00;0;1.065;0.000;3.7;8;-27.6;2.6;0.23;2809;1;100.0;120
13/11/21;06:00;3.9;5.9;2.6;10;-25.1;9.7;NW;19.31;29.0;NW;1.4;2.8;0.3;-2.4;665.3;0.00;0.0;0;0.00;0;1.204;0.000;1.2;8;-29.5;0.2;0.18;2809;1;100.0;120
13/11/21;08:00;3.7;6.4;2.5;12;-23.2;4.8;N;9.66;16.1;WNW;2.7;2.7;1.7;0.2;666.4;0.00;0.0;89;15.31;327;1.218;0.000;1.2;8;-29.5;0.2;0.15;2807;1;100.0;120
13/11/21;10:00;8.7;10.6;6.4;9;-22.5;9.7;S;19.31;20.9;S;7.2;7.3;5.7;9.2;666.0;0.00;0.0;578;99.43;810;0.801;0.000;7.9;8;-24.4;6.6;0.71;2807;1;100.0;120
13/11/21;12:00;12.0;13.3;10.6;7;-22.9;8.0;SSE;16.09;19.3;SE;11.3;9.8;9.2;15.3;664.4;0.00;0.0;950;163.42;1317;0.528;0.000;13.3;7;-21.9;10.8;1.12;2808;1;100.0;120
13/11/21;14:00;15.7;17.5;13.3;4;-26.4;11.3;SSE;22.53;25.7;SE;15.3;12.6;12.2;33.8;661.5;0.00;0.0;1156;198.86;1354;0.218;0.000;17.5;7;-18.8;14.2;1.47;2807;1;100.0;120
13/11/21;16:00;20.0;21.5;17.5;3;-26.6;19.3;NW;38.62;54.7;WNW;18.3;16.3;14.6;21.1;659.5;0.00;0.0;1042;179.25;1167;0.000;0.139;21.7;5;-19.7;18.6;1.70;2808;1;100.0;120
13/11/21;18:00;20.0;21.5;18.5;4;-23.4;30.6;NW;61.16;54.7;NNW;16.9;16.3;13.3;15.8;659.7;0.00;0.0;687;118.18;912;0.000;0.139;21.2;3;-25.8;17.9;1.55;2809;1;100.0;120
13/11/21;20:00;17.1;18.9;14.7;8;-17.5;22.5;NNW;45.06;51.5;NW;14.4;13.8;11.2;9.7;661.7;0.00;0.0;187;32.17;536;0.106;0.000;17.3;4;-25.3;13.9;0.79;2809;1;100.0;120
13/11/21;22:00;12.6;14.7;10.5;10;-18.3;17.7;NNW;35.41;38.6;NNW;10.1;10.4;7.9;4.3;663.1;0.00;0.0;0;0.00;5;0.477;0.000;11.8;5;-26.7;9.7;0.41;2808;1;100.0;120
14/11/21;00:00;9.7;10.6;8.8;11;-19.4;24.1;NW;48.28;40.2;NNW;5.9;8.3;4.5;1.3;664.3;0.00;0.0;0;0.00;0;0.718;0.000;8.5;6;-27.2;7.0;0.43;2810;1;100.0;120
14/11/21;02:00;8.2;9.4;6.5;11;-20.6;8.0;NNE;16.09;22.5;N;6.8;6.8;5.5;1.1;663.0;0.00;0.0;0;0.00;0;0.847;0.000;6.0;6;-29.0;4.7;0.20;2807;1;100.0;120
14/11/21;04:00;4.9;7.1;3.5;13;-21.3;11.3;N;22.53;22.5;NNW;2.3;3.8;1.2;-1.4;663.0;0.00;0.0;0;0.00;0;1.116;0.000;3.2;6;-31.1;2.1;0.23;2807;1;100.0;120
14/11/21;06:00;3.2;4.7;1.6;16;-20.3;8.0;WNW;16.09;20.9;WNW;1.1;2.2;0.1;-2.6;663.7;0.00;0.0;0;0.00;0;1.259;0.000;1.2;7;-31.0;0.2;0.18;2808;1;100.0;120
14/11/21;08:00;3.9;7.5;1.8;14;-21.2;12.9;WNW;25.75;25.7;W;0.8;2.9;-0.2;-1.5;664.9;0.00;0.0;96;16.51;325;1.199;0.000;1.9;7;-30.5;0.8;0.25;2810;1;100.0;120
14/11/21;10:00;7.9;10.0;5.2;11;-20.8;4.8;SSW;9.66;12.9;SSE;7.5;6.6;6.2;9.7;665.9;0.00;0.0;576;99.08;803;0.866;0.000;8.1;7;-25.8;6.6;0.61;2809;1;100.0;120
14/11/21;12:00;12.2;14.8;9.9;8;-21.2;8.0;S;16.09;19.3;S;11.6;10.0;9.4;15.8;664.3;0.00;0.0;979;168.41;1109;0.509;0.000;13.5;7;-21.8;10.9;1.12;2809;1;100.0;120
14/11/21;14:00;16.6;18.4;14.8;5;-23.3;11.3;SE;22.53;27.4;SSE;16.4;13.3;13.2;34.5;661.1;0.00;0.0;1147;197.31;1162;0.144;0.000;18.1;6;-20.2;14.6;1.50;2808;1;100.0;120
14/11/21;16:00;20.3;21.5;18.3;3;-26.4;22.5;NW;45.06;74.0;W;18.1;16.7;14.4;20.6;659.7;0.00;0.0;1042;179.25;1137;0.000;0.162;21.5;4;-22.4;18.4;1.83;2809;1;100.0;120
14/11/21;18:00;20.2;21.1;19.0;5;-20.8;32.2;NNW;64.37;54.7;NNW;17.0;16.6;13.4;15.9;659.9;0.00;0.0;680;116.98;895;0.000;0.153;21.2;3;-25.8;17.9;1.63;2807;1;100.0;120
14/11/21;20:00;16.9;19.0;14.1;8;-17.7;25.7;NNW;51.50;48.3;NNW;13.8;13.7;10.7;9.0;661.6;0.00;0.0;167;28.73;439;0.120;0.000;17.2;4;-25.4;13.8;0.81;2809;1;100.0;120
14/11/21;22:00;11.9;14.1;9.5;9;-20.0;19.3;NW;38.62;35.4;NNW;9.1;9.8;6.9;3.3;663.7;0.00;0.0;0;0.00;0;0.532;0.000;11.1;5;-27.3;9.1;0.41;2806;1;100.0;120
15/11/21;00:00;8.9;10.1;7.3;8;-23.7;11.3;NNW;22.53;32.2;NW;7.2;7.5;5.7;1.4;664.6;0.00;0.0;0;0.00;0;0.782;0.000;6.8;5;-30.4;5.4;0.25;2806;1;100.0;120
15/11/21;02:00;7.6;10.4;5.1;8;-24.7;8.0;N;16.09;35.4;WNW;6.1;6.2;4.7;0.2;664.1;0.00;0.0;0;0.00;0;0.898;0.000;4.2;5;-32.3;3.0;0.20;2805;1;100.0;120
15/11/21;04:00;6.7;9.1;4.9;11;-21.8;9.7;N;19.31;19.3;NW;4.8;5.4;3.5;0.8;663.0;0.00;0.0;0;0.00;0;0.968;0.000;4.3;5;-32.2;3.1;0.20;2807;1;100.0;120
15/11/21;06:00;3.1;4.9;2.4;12;-23.6;12.9;WNW;25.75;25.7;WNW;-0.2;2.1;-1.2;-3.8;663.3;0.00;0.0;0;0.00;0;1.269;0.000;1.6;6;-32.3;0.5;0.23;2809;1;100.0;120
15/11/21;08:00;3.4;6.2;2.1;12;-23.4;4.8;NNW;9.66;20.9;W;2.4;2.4;1.3;0.0;664.8;0.00;0.0;96;16.51;327;1.241;0.000;1.1;7;-31.1;0.1;0.18;2808;1;100.0;120
15/11/21;10:00;8.4;10.3;6.2;9;-22.7;6.4;S;12.87;12.9;ENE;7.6;7.0;6.1;9.6;666.0;0.00;0.0;578;99.43;807;0.824;0.000;8.1;6;-27.5;6.6;0.63;2807;1;100.0;120
15/11/21;12:00;12.4;14.8;10.3;7;-22.5;8.0;S;16.09;20.9;S;11.9;10.2;9.6;16.0;664.5;0.00;0.0;978;168.24;1114;0.491;0.000;13.5;6;-23.5;10.9;1.14;2806;1;100.0;120
15/11/21;14:00;16.4;18.2;14.7;5;-23.4;11.3;SE;22.53;29.0;SSE;16.2;13.2;13.0;34.4;661.8;0.00;0.0;1152;198.17;1178;0.157;0.000;18.0;5;-22.3;14.6;1.50;2810;1;100.0;120
15/11/21;16:00;19.7;21.8;18.2;5;-21.1;16.1;SE;32.19;49.9;NNW;18.6;16.1;15.0;22.1;659.5;0.00;0.0;1037;178.39;1146;0.000;0.116;21.2;4;-22.6;17.9;1.60;2809;1;100.0;120
15/11/21;18:00;20.4;21.5;19.4;6;-18.5;25.7;NNW;51.50;51.5;WNW;17.8;17.0;14.4;16.8;659.8;0.00;0.0;642;110.44;1002;0.000;0.171;21.6;4;-22.3;18.5;1.45;2810;1;100.0;120
15/11/21;20:00;17.3;19.6;14.7;9;-15.9;24.1;NNW;48.28;48.3;NNW;14.6;14.2;11.4;9.8;661.8;0.00;0.0;175;30.10;439;0.083;0.000;17.7;4;-25.0;14.3;0.79;2809;1;100.0;120
15/11/21;22:00;12.6;14.7;10.9;12;-16.2;29.0;NW;57.94;48.3;WNW;8.7;10.4;6.5;3.6;663.2;0.00;0.0;0;0.00;0;0.481;0.000;12.0;6;-24.6;9.8;0.56;2809;1;100.0;120
16/11/21;00:00;10.2;10.9;9.2;13;-17.1;27.4;NW;54.72;49.9;NW;6.1;8.7;4.6;1.6;664.3;0.00;0.0;0;0.00;0;0.676;0.000;9.1;7;-25.1;7.6;0.48;2805;1;100.0;120
16/11/21;02:00;7.9;9.5;6.1;15;-17.2;11.3;NNE;22.53;35.4;NW;6.0;6.7;4.7;0.5;664.1;0.00;0.0;0;0.00;0;0.866;0.000;6.2;7;-27.2;4.9;0.25;2806;1;100.0;120
16/11/21;04:00;4.4;6.1;3.7;16;-19.3;6.4;NNW;12.87;16.1;NNW;2.9;3.3;1.8;-0.8;663.6;0.00;0.0;0;0.00;0;1.157;0.000;2.5;8;-28.6;1.4;0.18;2807;1;100.0;120
16/11/21;06:00;2.8;4.4;1.9;18;-19.2;6.4;NNW;12.87;14.5;NNE;1.1;1.9;0.2;-2.4;664.4;0.00;0.0;0;0.00;0;1.292;0.000;0.7;8;-29.9;-0.2;0.15;2809;1;100.0;120
16/11/21;08:00;2.6;6.1;0.1;14;-22.3;4.8;NW;9.66;17.7;NW;1.4;1.6;0.4;-0.9;665.6;0.00;0.0;97;16.69;327;1.315;0.000;-0.1;9;-29.3;-0.9;0.15;2807;1;100.0;120
16/11/21;10:00;9.1;11.1;6.1;12;-18.9;3.2;ESE;6.44;12.9;E;9.1;7.7;7.7;11.2;665.7;0.00;0.0;577;99.26;805;0.773;0.000;8.8;8;-23.8;7.4;0.61;2810;1;100.0;120
16/11/21;12:00;12.9;15.7;11.1;9;-19.3;6.4;SE;12.87;19.3;SSE;12.8;10.6;10.4;16.8;663.4;0.00;0.0;981;168.75;1113;0.449;0.000;14.6;7;-21.0;11.8;1.14;2807;1;100.0;120
16/11/21;14:00;17.0;19.4;15.4;6;-21.0;9.7;S;19.31;24.1;SSW;17.0;13.7;13.7;35.5;660.2;0.00;0.0;1149;197.65;1164;0.111;0.000;18.6;7;-18.0;15.2;1.50;2808;1;100.0;120
16/11/21;16:00;21.7;23.5;19.4;2;-29.9;20.9;N;41.84;49.9;NNE;19.7;18.6;16.6;22.9;658.1;0.00;0.0;1043;179.42;1137;0.000;0.278;22.8;4;-21.5;20.1;1.83;2810;1;100.0;120
16/11/21;18:00;21.5;22.9;19.2;5;-19.8;33.8;NNE;67.59;59.5;NNE;18.4;18.4;15.3;17.7;657.5;0.00;0.0;686;118.01;900;0.000;0.264;22.8;3;-24.8;20.1;1.75;2810;1;100.0;120
16/11/21;20:00;16.9;19.2;13.5;10;-15.0;35.4;NNW;70.81;59.5;NW;13.1;13.8;10.0;8.7;657.8;0.00;0.0;177;30.45;445;0.120;0.000;17.6;4;-25.1;14.1;0.23;2808;1;100.0;120
16/11/21;22:00;11.9;13.6;10.9;8;-21.4;30.6;NNW;61.16;59.5;NW;7.8;9.8;5.7;2.8;661.4;0.00;0.0;0;0.00;0;0.532;0.000;11.2;6;-25.2;9.2;0.58;2806;1;100.0;120
17/11/21;00:00;9.9;12.7;7.7;12;-18.3;9.7;N;19.31;29.0;NNE;8.6;8.4;7.2;2.8;662.5;0.00;0.0;0;0.00;0;0.704;0.000;8.2;6;-27.4;6.8;0.25;2808;1;100.0;120
17/11/21;02:00;6.6;8.2;4.7;15;-18.3;11.3;WNW;22.53;22.5;WNW;4.3;5.4;3.2;-1.1;661.5;0.00;0.0;0;0.00;0;0.981;0.000;4.7;6;-30.0;3.5;0.23;2808;1;100.0;120
17/11/21;04:00;3.6;5.9;1.6;21;-16.8;6.4;N;12.87;17.7;NW;1.9;2.6;1.0;-1.6;661.5;0.00;0.0;0;0.00;0;1.231;0.000;1.7;7;-30.6;0.7;0.15;2809;1;100.0;120
17/11/21;06:00;1.4;2.4;0.7;19;-19.8;8.0;N;16.09;17.7;WNW;-1.1;0.5;-2.0;-4.7;661.5;0.00;0.0;0;0.00;0;1.412;0.000;-0.9;8;-31.2;-1.7;0.15;2807;1;100.0;120
17/11/21;08:00;2.6;6.4;1.1;16;-20.8;8.0;WNW;16.09;17.7;WNW;0.3;1.7;-0.6;-1.9;662.7;0.00;0.0;96;16.51;325;1.310;0.000;0.4;9;-28.9;-0.5;0.18;2806;1;100.0;120
17/11/21;10:00;8.8;10.5;6.4;13;-18.2;4.8;SSE;9.66;14.5;SSW;8.5;7.4;7.1;10.7;662.6;0.00;0.0;578;99.43;809;0.792;0.000;8.7;8;-23.9;7.2;0.63;2805;1;100.0;120
17/11/21;12:00;12.3;15.2;10.5;9;-19.7;8.0;SSE;16.09;19.3;SSE;11.7;10.1;9.5;15.9;661.1;0.00;0.0;981;168.75;1109;0.500;0.000;13.6;7;-21.7;11.0;1.14;2809;1;100.0;120
17/11/21;14:00;17.7;19.2;14.8;6;-20.5;17.7;WNW;35.41;53.1;W;15.9;14.3;12.6;30.8;659.4;0.00;0.0;1150;197.83;1167;0.056;0.000;18.4;6;-19.9;15.0;1.73;2810;1;100.0;120
17/11/21;16:00;18.1;18.7;17.4;6;-20.2;33.8;NW;67.59;64.4;WNW;14.5;14.6;11.1;16.2;659.7;0.00;0.0;1048;180.28;1148;0.023;0.000;19.1;4;-24.1;15.5;1.96;2809;1;100.0;120
17/11/21;18:00;16.8;17.9;15.6;6;-21.1;32.2;NW;64.37;56.3;WNW;13.2;13.6;9.9;12.4;659.6;0.00;0.0;682;117.32;893;0.125;0.000;17.9;4;-24.9;14.4;1.50;2808;1;100.0;120
17/11/21;20:00;13.1;15.6;10.2;8;-20.5;32.2;NW;64.37;59.5;NNW;9.0;10.7;6.6;5.1;661.7;0.00;0.0;178;30.62;445;0.435;0.000;13.6;4;-27.9;10.9;0.89;2810;1;100.0;120
17/11/21;22:00;8.5;10.2;7.1;11;-20.4;17.7;NNW;35.41;41.8;NW;5.4;7.1;4.0;0.3;664.7;0.00;0.0;0;0.00;0;0.819;0.000;7.5;5;-29.9;6.1;0.36;2808;1;100.0;120
18/11/21;00:00;5.9;7.1;5.2;11;-22.4;17.7;NW;35.41;46.7;NW;2.4;4.7;1.2;-2.6;665.8;0.00;0.0;0;0.00;0;1.032;0.000;4.3;6;-30.3;3.1;0.30;2807;1;100.0;120
18/11/21;02:00;4.7;5.4;3.6;15;-19.8;19.3;NW;38.62;40.2;NW;0.7;3.6;-0.4;-4.0;665.7;0.00;0.0;0;0.00;0;1.139;0.000;3.2;6;-31.1;2.1;0.30;2805;1;100.0;120
18/11/21;04:00;2.5;4.2;1.0;15;-21.6;9.7;WNW;19.31;22.5;WNW;-0.2;1.6;-1.2;-3.8;664.8;0.00;0.0;0;0.00;0;1.319;0.000;0.6;7;-31.4;-0.4;0.20;2806;1;100.0;120
18/11/21;06:00;0.0;2.3;-1.8;19;-20.9;6.4;NNW;12.87;24.1;NNW;-2.2;-0.8;-2.9;-5.6;665.5;0.00;0.0;0;0.00;0;1.528;0.000;-1.9;7;-33.4;-2.8;0.13;2806;1;100.0;120
18/11/21;08:00;-0.4;3.3;-1.8;14;-24.7;4.8;NNW;9.66;11.3;NNE;-1.9;-1.2;-2.8;-4.2;667.3;0.00;0.0;98;16.86;329;1.560;0.000;-3.0;8;-32.8;-3.7;0.15;2809;1;100.0;120
18/11/21;10:00;5.6;7.2;3.3;12;-21.7;4.8;SSE;9.66;14.5;SSE;4.8;4.3;3.6;7.1;667.9;0.00;0.0;582;100.12;810;1.065;0.000;5.4;7;-27.8;4.2;0.56;2808;1;100.0;120
18/11/21;12:00;8.9;10.3;7.2;9;-22.3;8.0;SE;16.09;22.5;SSW;7.8;7.5;6.3;12.7;667.3;0.00;0.0;983;169.10;1111;0.782;0.000;10.5;7;-24.0;8.8;1.04;2807;1;100.0;120
18/11/21;14:00;11.8;13.2;10.3;7;-23.0;9.7;SE;19.31;29.0;E;10.8;9.7;8.7;30.3;665.1;0.00;0.0;1152;198.17;1167;0.546;0.000;13.6;6;-23.4;11.0;1.32;2810;1;100.0;120
18/11/21;16:00;14.3;15.3;12.9;6;-22.9;11.3;SSE;22.53;25.7;S;13.7;11.6;10.9;18.8;662.7;0.00;0.0;1047;180.11;1148;0.333;0.000;16.6;6;-21.3;13.3;1.32;2807;1;100.0;120
18/11/21;18:00;16.9;18.3;15.2;6;-21.0;16.1;NW;32.19;51.5;WNW;15.5;13.7;12.2;15.6;661.0;0.00;0.0;688;118.35;902;0.116;0.000;18.9;5;-21.7;15.3;1.14;2810;1;100.0;120
18/11/21;20:00;14.9;17.2;12.3;10;-16.5;38.6;NW;77.25;62.8;WNW;10.6;12.1;7.8;6.6;662.0;0.00;0.0;180;30.96;448;0.287;0.000;15.5;5;-24.1;12.4;0.28;2808;1;100.0;120
18/11/21;22:00;10.4;12.3;8.7;18;-13.0;43.5;NW;86.90;70.8;WNW;5.2;8.9;3.7;1.4;663.6;0.00;0.0;0;0.00;0;0.662;0.000;10.0;10;-20.3;8.5;6.07;2808;1;100.0;120
19/11/21;00:00;8.1;8.9;7.4;18;-14.8;35.4;NW;70.81;57.9;NW;3.1;6.9;1.8;-0.8;665.3;0.00;0.0;0;0.00;0;0.852;0.000;7.2;11;-21.4;5.9;0.08;2810;1;100.0;120
19/11/21;02:00;6.8;8.8;4.7;20;-14.7;16.1;NW;32.19;45.1;NW;3.6;5.7;2.5;-1.2;666.1;0.00;0.0;0;0.00;0;0.963;0.000;5.4;11;-22.8;4.2;0.28;2804;1;100.0;120
19/11/21;04:00;3.4;4.7;2.2;20;-17.5;6.4;NNE;12.87;17.7;ENE;1.7;2.4;0.8;-1.8;665.2;0.00;0.0;0;0.00;0;1.245;0.000;1.6;12;-24.9;0.6;0.13;2803;1;100.0;120
19/11/21;06:00;2.6;3.7;1.7;24;-16.0;6.4;WNW;12.87;22.5;WNW;0.8;1.7;-0.1;-2.7;666.1;0.00;0.0;0;0.00;0;1.315;0.000;0.0;12;-26.1;-0.9;0.15;2809;1;100.0;120
19/11/21;08:00;2.6;5.7;0.8;21;-17.6;3.2;WNW;6.44;16.1;NW;2.2;1.7;1.3;0.1;667.9;0.00;0.0;98;16.86;322;1.315;0.000;-0.1;12;-26.2;-0.9;0.13;2809;1;100.0;120
19/11/21;10:00;7.9;10.1;5.8;15;-17.2;4.8;ESE;9.66;14.5;ESE;7.5;6.7;6.2;9.8;668.3;0.00;0.0;576;99.08;807;0.866;0.000;7.9;11;-20.8;6.6;0.58;2809;1;100.0;120
19/11/21;12:00;10.8;12.6;9.6;12;-17.6;9.7;SE;19.31;25.7;SE;9.6;9.1;7.9;14.4;666.8;0.00;0.0;980;168.58;1111;0.630;0.000;12.4;10;-18.5;10.2;1.09;2809;1;100.0;120
19/11/21;14:00;14.3;15.8;12.6;8;-19.6;11.3;SE;22.53;27.4;SSE;13.6;11.6;10.8;31.8;664.3;0.00;0.0;1148;197.48;1164;0.338;0.000;15.7;9;-17.2;12.7;1.42;2808;1;100.0;120
19/11/21;16:00;17.3;19.8;15.8;4;-25.3;11.3;SE;22.53;41.8;WNW;17.3;13.9;13.8;21.7;661.7;0.00;0.0;1045;179.76;1139;0.083;0.000;19.3;7;-17.4;15.9;1.45;2808;1;100.0;120
19/11/21;18:00;18.7;20.4;17.3;7;-17.9;30.6;NW;61.16;49.9;NW;15.4;15.2;12.0;14.6;661.6;0.00;0.0;688;118.35;907;0.000;0.028;19.9;6;-18.8;16.3;1.55;2810;1;100.0;120
19/11/21;20:00;15.2;17.3;12.2;13;-13.1;27.4;NNW;54.72;49.9;NNE;11.7;12.4;9.0;7.6;663.1;0.00;0.0;180;30.96;448;0.264;0.000;15.7;7;-20.2;12.6;0.79;2807;1;100.0;120
19/11/21;22:00;10.4;12.2;9.0;18;-13.0;37.0;NW;74.03;56.3;WNW;5.6;8.9;4.1;1.6;663.5;0.00;0.0;0;0.00;0;0.662;0.000;9.9;10;-20.4;8.4;0.61;2810;1;100.0;120
20/11/21;00:00;8.7;9.1;7.8;15;-16.6;25.7;NW;51.50;62.8;WNW;4.6;7.3;3.2;0.2;666.3;0.00;0.0;0;0.00;0;0.806;0.000;7.4;11;-21.2;6.1;---;2808;1;100.0;120
20/11/21;02:00;7.4;8.8;5.3;16;-16.9;11.3;N;22.53;38.6;NNW;5.3;6.2;4.1;-0.1;665.8;0.00;0.0;0;0.00;0;0.912;0.000;5.3;11;-22.9;4.2;0.23;2805;1;100.0;120
20/11/21;04:00;3.9;6.6;1.7;19;-17.7;8.0;NW;16.09;17.7;NW;1.9;2.9;0.9;-1.7;665.2;0.00;0.0;0;0.00;0;1.199;0.000;1.9;11;-25.5;0.9;0.15;2807;1;100.0;120
20/11/21;06:00;1.6;2.2;1.1;22;-17.9;11.3;WNW;22.53;17.7;WNW;-1.7;0.8;-2.5;-5.1;665.8;0.00;0.0;0;0.00;0;1.394;0.000;-0.2;12;-26.3;-1.1;0.18;2807;1;100.0;120
20/11/21;08:00;1.4;5.2;-0.9;18;-20.4;6.4;NNE;12.87;12.9;NNE;-0.6;0.5;-1.4;-2.7;667.8;0.00;0.0;99;17.03;323;1.412;0.000;-0.6;12;-26.6;-1.4;0.15;2806;1;100.0;120
20/11/21;10:00;7.8;9.8;5.2;14;-18.1;4.8;SSW;9.66;14.5;SSE;7.4;6.6;6.1;9.7;668.6;0.00;0.0;575;98.91;805;0.875;0.000;7.7;11;-21.0;6.3;0.61;2808;1;100.0;120
20/11/21;12:00;11.5;13.2;9.8;11;-18.0;8.0;S;16.09;20.9;S;10.8;9.6;8.8;15.2;667.5;0.00;0.0;979;168.41;1114;0.569;0.000;12.9;10;-18.1;10.6;1.12;2805;1;100.0;120
20/11/21;14:00;15.3;17.5;13.2;6;-22.2;9.7;SSE;19.31;25.7;SE;15.0;12.3;12.0;33.4;664.5;0.00;0.0;1149;197.65;1204;0.255;0.000;16.9;9;-16.3;13.8;1.42;2810;1;100.0;120
20/11/21;16:00;19.0;21.6;17.3;4;-24.1;14.5;SE;28.97;38.6;WNW;18.3;15.4;14.7;21.9;662.8;0.00;0.0;1043;179.42;1143;0.000;0.056;20.8;7;-16.4;17.5;1.52;2808;1;100.0;120
20/11/21;18:00;20.2;21.4;18.6;7;-16.8;27.4;NNW;54.72;49.9;WNW;17.4;16.7;13.9;16.9;662.5;0.00;0.0;717;123.34;956;0.000;0.153;21.5;5;-19.8;18.4;1.52;2808;1;100.0;120
20/11/21;20:00;17.1;19.2;14.2;9;-16.1;24.1;NNW;48.28;43.5;NNE;14.3;13.9;11.2;9.9;664.3;0.00;0.0;217;37.33;555;0.102;0.000;17.7;6;-20.4;14.3;0.81;2809;1;100.0;120
20/11/21;22:00;12.3;14.2;10.6;16;-12.9;19.3;NNW;38.62;38.6;NNW;9.4;10.3;7.4;4.0;665.8;0.00;0.0;0;0.00;7;0.505;0.000;11.6;7;-23.2;9.5;0.41;2808;1;100.0;120
21/11/21;00:00;9.6;10.7;8.7;15;-15.8;12.9;NNW;25.75;33.8;NNW;7.6;8.3;6.3;2.3;667.6;0.00;0.0;0;0.00;0;0.727;0.000;8.0;8;-24.4;6.6;0.28;2805;1;100.0;120
21/11/21;02:00;8.5;9.7;7.6;13;-18.4;8.0;NNE;16.09;22.5;NNW;7.3;7.2;5.9;1.6;666.8;0.00;0.0;0;0.00;0;0.819;0.000;6.1;8;-25.9;4.8;0.20;2809;1;100.0;120
21/11/21;04:00;5.8;8.7;2.9;17;-17.4;6.4;NNW;12.87;19.3;NNW;4.6;4.7;3.4;0.8;665.7;0.00;0.0;0;0.00;0;1.042;0.000;3.9;9;-26.2;2.8;0.15;2807;1;100.0;120
21/11/21;06:00;2.8;3.3;2.2;20;-18.0;6.4;N;12.87;16.1;N;1.1;1.8;0.1;-2.5;665.8;0.00;0.0;0;0.00;0;1.296;0.000;0.4;9;-28.9;-0.5;0.15;2807;1;100.0;120
21/11/21;08:00;3.3;6.2;1.7;16;-20.2;4.8;N;9.66;11.3;N;2.2;2.3;1.2;-0.1;667.0;0.00;0.0;95;16.34;315;1.255;0.000;0.8;10;-27.5;-0.2;0.15;2807;1;100.0;120
21/11/21;10:00;9.2;11.7;6.2;11;-19.8;4.8;E;9.66;16.1;S;8.9;7.8;7.5;10.9;667.8;0.00;0.0;570;98.05;802;0.759;0.000;9.0;9;-22.3;7.6;0.63;2807;1;100.0;120
